scenario_id,seed_airport_icao,aircraft_lat,aircraft_lon,aircraft_type,aircraft_category,required_runway_m,emergency_type,max_range_km,airport_icao,airport_iata,airport_name,airport_city,airport_country,runway_length_m,runway_width_m,surface_type,approach_type,has_ils,has_medical,medical_level,has_rescue,rescue_category,has_firefighting,has_maintenance,fuel_available,open_24h,is_international,tower_available,weather_reporting,closure_status,restricted_status,unsafe_status,civil_military,slot_restricted,distance_km,runway_margin_m,feasible,feasibility_reason,baseline_score,target_rank,is_top_choice,split
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,DNMM,LOS,Murtala Muhammed International Airport,Lagos,Nigeria,3900,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,9116.315512,1076,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,DRRN,NIM,Diori Hamani International Airport,Niamey,Niger,3200,30,asphalt,VOR,0,0,none,0,none,0,0,1,1,1,1,0,closed,restricted,caution,joint,0,8588.135804,376,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,DTTA,TUN,Tunis Carthage International Airport,Tunis,Tunisia,3200,45,asphalt,RNAV,0,1,basic,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,7926.526617,376,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,EFHK,HEL,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,3440,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,7540.720278,616,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,EIDW,DUB,Dublin Airport,Dublin,Ireland,3110,45,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,6057.882563,286,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,ENGM,OSL,Oslo-Gardermoen International Airport,Oslo (Gardermoen),Norway,3600,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,6861.435716,776,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,ESSA,ARN,Stockholm-Arlanda Airport,Stockholm,Sweden,3301,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,7234.21835,477,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,FACT,CPT,Cape Town International Airport,Cape Town,South Africa,3201,61,asphalt,RNAV,0,1,basic,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,12884.173202,377,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,FMMI,TNR,Ivato International Airport,Antananarivo,Madagascar,3100,45,asphalt,VOR,0,0,none,0,none,0,0,1,1,1,1,0,open,none,caution,civil,0,14708.646541,276,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,HAAB,ADD,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,3800,45,asphalt,ILS,1,0,none,1,basic,1,0,1,1,1,1,1,open,restricted,caution,joint,0,12091.719808,976,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,HLLM,MJI,Mitiga International Airport,Tripoli,Libya,3400,45,asphalt,VOR,0,0,none,0,none,0,0,1,1,1,1,0,temporary_closed,military_restricted,unsafe,joint,0,8391.975285,576,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,LGAV,ATH,Athens Eleftherios Venizelos International Airport,Spata-Artemida,Greece,4000,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,8878.606425,1176,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,LPPT,LIS,Lisbon Humberto Delgado Airport,Lisbon,Portugal,3707,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,6295.17241,883,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,LTAC,ESB,Esenboğa International Airport,Ankara,Türkiye,3750,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,joint,0,9337.432411,926,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,LTFM,IST,İstanbul Airport,Istanbul,Türkiye,4100,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,0,open,none,safe,civil,0,8979.696828,1276,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,OIIE,IKA,Imam Khomeini International Airport,Tehran,"Iran, Islamic Republic of",4198,45,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,temporary_closed,restricted,caution,civil,0,10809.829473,1374,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,OIMM,MHD,Mashhad International Airport,Mashhad,"Iran, Islamic Republic of",3925,45,asphalt,VOR,0,0,none,1,basic,1,0,1,1,1,1,1,temporary_closed,restricted,safe,civil,0,11171.054784,1101,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,OJAI,AMM,Queen Alia International Airport,Amman,Jordan,3660,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,10164.387192,836,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,OLBA,BEY,Beirut Rafic Hariri International Airport,Beirut,Lebanon,3800,45,concrete,RNAV,0,1,basic,1,basic,1,0,1,1,1,1,1,temporary_closed,none,caution,civil,0,9970.999341,976,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,OOMS,MCT,Muscat International Airport,Muscat/Seeb,Oman,4080,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,12277.292223,1256,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,OPKC,KHI,Jinnah International Airport,Karachi,Pakistan,3400,46,concrete,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,caution,civil,0,12620.575811,576,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,OPLA,LHE,Allama Iqbal International Airport,Lahore,Pakistan,3360,46,concrete,RNAV,0,0,none,1,basic,1,0,1,1,1,1,1,open,none,caution,civil,0,12244.937408,536,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,ORBI,BGW,Baghdad International Airport / New Al Muthana Air Base,Baghdad,Iraq,4000,60,concrete,RNAV,0,0,none,0,none,0,0,1,1,1,1,1,open,military_restricted,unsafe,joint,0,10585.478674,1176,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,ORER,EBL,Erbil International Airport,Arbil,Iraq,4800,75,concrete,VOR,0,0,none,0,none,0,0,1,1,1,1,0,temporary_closed,military_restricted,unsafe,joint,0,10322.866195,1976,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,RCTP,TPE,Taiwan Taoyuan International Airport,Taoyuan,"Taiwan, Province of China",3660,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,12964.903631,836,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,RJCC,CTS,New Chitose Airport,Sapporo,Japan,3000,61,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,safe,joint,0,10362.948534,176,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,RPLL,MNL,Ninoy Aquino International Airport,Manila (Pasay),Philippines,3737,60,concrete,ILS,1,1,basic,1,basic,1,1,1,1,1,1,1,open,none,caution,civil,0,14064.040385,913,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,UAAA,ALA,Almaty International Airport,Almaty,Kazakhstan,4500,45,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,safe,civil,0,11080.823504,1676,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,UACC,NQZ,Nursultan Nazarbayev International Airport,Astana,Kazakhstan,3500,45,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,safe,civil,0,10135.848773,676,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,UKBB,KBP,Boryspil International Airport,Boryspil,Ukraine,4000,60,concrete,ILS,1,1,basic,1,basic,1,1,1,1,1,1,1,closed,military_restricted,caution,military,0,8483.699333,1176,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,UKKK,IEV,Ihor Sikorsky Kyiv International Airport (Zhuliany),Kyiv,Ukraine,2310,45,concrete,VOR,0,0,none,0,none,0,0,1,1,1,1,1,closed,military_restricted,caution,civil,0,8455.113944,-514,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,ULLI,LED,Pulkovo Airport,St. Petersburg,Russian Federation,3780,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,7817.562603,956,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,UUEE,SVO,Sheremetyevo International Airport,Moscow,Russian Federation,3700,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,8412.678465,876,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,VNKT,KTM,Tribhuvan International Airport,Kathmandu,Nepal,3350,45,asphalt,VOR,0,0,none,0,none,0,0,1,1,1,1,1,open,none,caution,civil,0,12954.627988,526,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,ZKPY,FNJ,Pyongyang Sunan International Airport,Pyongyang,"Korea, Democratic People's Republic of",3502,70,concrete,VOR,0,0,none,0,none,0,0,1,1,1,1,0,open,military_restricted,unsafe,joint,0,11349.216084,678,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,EGCC,MAN,Manchester Airport,Manchester,United Kingdom,3048,46,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,6316.956804,224,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,LCLK,LCA,Larnaca International Airport,Larnaca,Cyprus,2987,45,asphalt,ILS,1,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,9765.536737,163,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,GAGO,GAQ,Gao Airport,Gao,Mali,2400,45,asphalt,VOR,0,0,none,1,none,0,0,0,0,0,0,0,temporary_closed,military_restricted,unsafe,military,0,8224.366027,-424,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,UOOO,NSK,Norilsk Alykel Airport,Norilsk,Russian Federation,2800,45,concrete,VOR,0,0,none,1,basic,1,0,1,0,0,1,0,open,restricted,caution,joint,0,8428.41341,-24,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,DNKN,KAN,Mallam Aminu Kano International Airport,Kano,Nigeria,3200,46,asphalt,RNAV,0,0,none,1,basic,1,0,1,0,0,1,1,open,none,safe,joint,0,9249.75335,376,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,HKIS,ILU,Isiolo Airport,Isiolo,Kenya,1524,30,asphalt,VOR,0,0,none,1,none,0,0,0,0,0,0,0,closed,none,caution,civil,0,12605.046463,-1300,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,HELX,LXR,Luxor International Airport,Luxor,Egypt,3000,45,asphalt,RNAV,0,0,none,1,basic,1,0,1,0,0,1,1,open,none,safe,joint,0,10377.722045,176,0,Rejected: unreachable (> 834.0 km),,,0,train
S00022,KATL,34.56251,-81.457375,B787-9,wide_body,2824,weather,834,WIMM,KNO,Kualanamu International Airport,Medan,Indonesia,3000,60,asphalt,RNAV,1,1,basic,1,basic,1,0,1,1,0,1,1,open,none,safe,civil,0,15766.834123,176,0,Rejected: unreachable (> 834.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,OBBI,BAH,Bahrain International Airport,Manama,Bahrain,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,2662.346604,1629,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,OTHH,DOH,Hamad International Airport,Doha,Qatar,4850,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,2809.159981,2523,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,OMDB,DXB,Dubai International Airport,Dubai,United Arab Emirates,4447,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,3086.22373,2120,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,OERK,RUH,King Khalid International Airport,Riyadh,Saudi Arabia,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,2502.477797,1878,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,OKKK,KWI,Kuwait International Airport,Kuwait City,Kuwait,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,2246.103765,2253,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,OMAA,AUH,Zayed International Airport,Abu Dhabi,United Arab Emirates,4106,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,3093.672949,1779,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,EGLL,LHR,London Heathrow Airport,London,United Kingdom,3901,50,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,2439.516888,1574,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,EGKK,LGW,London Gatwick Airport,London,United Kingdom,3317,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,2411.054708,990,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,LFPG,CDG,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",France,4215,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,2159.71536,1888,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,LEMD,MAD,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,4350,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,2636.195326,2023,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,EDDF,FRA,Frankfurt Main Airport,Frankfurt am Main,Germany,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,1790.452421,1673,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,3800,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,2139.501239,1473,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,LIRF,FCO,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,Italy,3902,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1305.299056,1575,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,KJFK,JFK,John F. Kennedy International Airport,New York,United States,4423,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,7978.935256,2096,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,KLAX,LAX,Los Angeles International Airport,Los Angeles,United States,3939,46,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,10979.044312,1612,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,KORD,ORD,Chicago O'Hare International Airport,Chicago,United States,3962,46,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,8746.031607,1635,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,KATL,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,3776,46,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,9199.469123,1449,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,CYYZ,YYZ,Toronto Pearson International Airport,Toronto,Canada,3389,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,8128.968631,1062,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,CYVR,YVR,Vancouver International Airport,Vancouver,Canada,3505,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,9574.744603,1178,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,MMMX,MEX,Mexico City Benito Juárez International Airport,Mexico City,Mexico,3952,45,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,11341.87896,1625,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,SBGR,GRU,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,São Paulo,Brazil,3700,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,10492.973737,1373,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,SAEZ,EZE,Ezeiza International Airport - Ministro Pistarini,Buenos Aires (Ezeiza),Argentina,3300,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,12203.581854,973,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,FAOR,JNB,O.R. Tambo International Airport,Johannesburg,South Africa,4418,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,7486.656441,2091,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,HECA,CAI,Cairo International Airport,Cairo,Egypt,4000,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1270.696833,1673,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,HKJK,NBO,Jomo Kenyatta International Airport,Nairobi,Kenya,4117,45,asphalt,RNAV,0,1,basic,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,4813.351491,1790,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,DGAA,ACC,Kotoka International Airport,Accra,Ghana,3403,61,asphalt,RNAV,0,0,none,1,basic,1,0,1,1,1,1,0,open,none,safe,civil,0,4840.05978,1076,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,GMMN,CMN,Mohammed V International Airport,Casablanca,Morocco,3720,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,3235.73187,1393,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,VIDP,DEL,Indira Gandhi International Airport,New Delhi,India,4430,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,4633.732549,2103,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,VABB,BOM,Chhatrapati Shivaji Maharaj International Airport,Mumbai,India,3509,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,4898.124627,1182,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,ZBAA,PEK,Beijing Capital International Airport,Beijing,China,3810,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,7123.870107,1483,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,ZSPD,PVG,Shanghai Pudong International Airport,Shanghai (Pudong),China,4000,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,8086.379842,1673,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,RJTT,HND,Tokyo Haneda International Airport,Tokyo,Japan,3360,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,9016.803998,1033,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,RJAA,NRT,Narita International Airport,Narita,Japan,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,9037.891036,1673,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,RKSI,ICN,Incheon International Airport,Seoul,"Korea, Republic of",4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,7985.65916,1673,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,WSSS,SIN,Singapore Changi Airport,Singapore,Singapore,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,8746.504131,1673,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,VTBS,BKK,Suvarnabhumi Airport,Bangkok,Thailand,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,7581.165431,1673,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,WMKK,KUL,Kuala Lumpur International Airport,Sepang,Malaysia,4124,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,8453.938864,1797,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,YSSY,SYD,Sydney Kingsford Smith International Airport,Sydney (Mascot),Australia,3962,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,15037.855955,1635,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,YMML,MEL,Melbourne Airport,Melbourne,Australia,3657,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,14702.961804,1330,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,NZAA,AKL,Auckland International Airport,Auckland,New Zealand,3635,45,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,17135.838565,1308,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,BIKF,KEF,Keflavik International Airport,Reykjavík,Iceland,3065,60,asphalt,RNAV,0,1,basic,1,basic,1,0,1,1,1,1,1,open,none,safe,joint,0,4082.410097,738,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,DAAG,ALG,Houari Boumediene Airport,Algiers,Algeria,3500,60,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,0,open,none,safe,civil,0,2186.751431,1173,0,Rejected: unreachable (> 400.0 km),,,0,train
S00023,LTFM,41.188376,27.924927,A321,narrow_body,2327,mechanical,400,DNAA,ABV,Nnamdi Azikiwe International Airport,Abuja,Nigeria,3609,60,asphalt,RNAV,0,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,joint,0,4115.042205,1282,0,Rejected: unreachable (> 400.0 km),,,0,train
